product_group,name,product_url,image_url,short_description,description,sku,sku_name,sku_url,sku_image_url,sku_description,ccids,category_breadcrumbs,price,final_price,is_active,product_type,set_skus,bundle_skus,stock_quantity,stock_unit,sku_sequence,add_to_cart,quick_view or quick_look ,search_keywords,additional_image_urls,additional_sku_image_urls,promotion_flag,save_off,brand,brand_code,mobile_product_url,mobile_image_url,mobile_sku_url,mobile_sku_image_url,color,color_display_name,color_rgb,size,review_rating,review_count,review_link,margin,rankby1,rankby2,map_message,dyn_attrs,dyn_attrs_numeric,release_date,expiration_date
PSPOUSC,OverUnder Studio Cycle,/shop/products/overunder-studio-cycle,https://playsummit.sitecoresandbox.cloud/api/public/content/ebfe29ba31b1411abeca8b1e135bb7cc?v=7d1ace32,"Get a real studio cycling experience at home with a 22"" immersive exercise display that connects to your smartphone, tablet, or digital media player to stream live and on-demand classes, motivating virtual courses, or your favorite movies and shows from entertainment apps.

If you love a real studio ride, the new ICR50 makes it easy to take on a virtually limitless variety of cycling workouts in the comfort of your own home. Advanced ergonomics and precision design deliver performance every bit as intense as your favorite class.","If you love a real studio ride, the new ICR50 makes it easy to take on a virtually limitless variety of cycling workouts in the comfort of your own home. Advanced ergonomics and precision design deliver performance every bit as intense as your favorite class.

Bluetooth connects with leading training apps
Precision resistance lever quickly changes intensity
Protected, rear-mounted flywheel shields critical components

",PSPOUSC,,,,,PSAFEM,,2200,2200,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/75c96e29164a488d8c8a7333b35e7f18?v=90b5458b | https://playsummit.sitecoresandbox.cloud/api/public/content/7491342c06b7404a94469cf63164fb81?v=50d32f4b | https://playsummit.sitecoresandbox.cloud/api/public/content/d61b609ebf384162b9a2f0fa2402b555?v=ea5579ac,,,,OverUnder,,,,,,,,,,,,,,,,,,,,
PSPOUT,OverUnder Treadmill,/shop/products/overunder-treadmill,https://playsummit.sitecoresandbox.cloud/api/public/content/2cdd357990ab47de9f4f03539a352d48?v=a0566b8f,"Now you can make every exercise experience as personal as it is powerful. Use all of your subscriptions or none at all. Take on exclusive programs or move through immersive HD destination footage while you sweat. Enjoy favorite shows and movies through the built-in apps, or connect your devices via HDMI and stream whatever moves you. And with advanced Bluetooth, you can connect your smart equipment to wireless headphones, the included heart rate monitor, and the world’s most popular training apps.","Experience a natural, powerful run with the industry's most advanced frame and deck combination. Our treadmill includes a folding design.


20 x 55 running surface
0.5 - 12.5 mph speed range
0 - 15% incline range
Near-90 degree folding

",PSPOUT,,,,,PSAFEM,,1920,1920,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/a4d4a61523ea481ab2bd60790bc58982?v=768b317f | https://playsummit.sitecoresandbox.cloud/api/public/content/7f161561b5db468a904e1d9ccda7e517?v=ddb30b6f | https://playsummit.sitecoresandbox.cloud/api/public/content/a3a2306a154242f6a50a90c1cbba3f1d?v=5db28044,,,,OverUnder,,,,,,,,,,,,,,,,,,,,
PSPPRBSWPP,Plus Running Belt Sport Waist Pack-Pouch,/shop/products/plus-running-belt-sport-waist-pack-pouch,https://playsummit.sitecoresandbox.cloud/api/public/content/09c273a97e9142ad80b3c9de0192a616?v=7ffc5607,"The best running belt for sport and exercise. Ideal for running, jogging, and other outdoor activities. ","The Running Belt Sport Waist Pack-Pouch is a simple, lightweight and comfortable belt that can hold your phone, keys, money while running. The belt is made of a stretchy material that allows it to hug the body tightly. A velcro strap keeps the pouch in place. ",PSPPRBSWPP,,,,,PSARA,,20,20,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/4c5e77aca05c4a0485c328944ea1f6da?v=af8f5681 | https://playsummit.sitecoresandbox.cloud/api/public/content/57b8735132bc443d82bc004650a1ddfc?v=aedde034,,,,Plus,,,,,,,,,,,,,,,,,,,,
PSPRFSAW,Robit Fitness Strengthening Ab Wheel,/shop/products/robit-fitness-strengthening-ab-wheel,https://playsummit.sitecoresandbox.cloud/api/public/content/14ceb6972f6b481ba7b86f338bd7f5cc?v=5e84cef1,"Made for: strengthening arms, core, and back.","An ab wheel makes it easy for you to target your arms, back, and core comfortably with a large wheel width for extra stability and beveled edges for smooth directional transitions. The wheel also has a raised, non-slip handle texture that provides you with a superior grip so you can focus on your body and movement. Each ab wheel comes with an exercise guide to help you get started &mdash; or continue on &mdash; your journey to feeling and being your best self.

When families come together to discover the joy of staying active. From running errands to running intervals, the collection AIMs to propel you forward with thoughtfully designed pieces that fit and feel great &mdash; movement is the core of this performance line, with a 100% satisfaction guarantee.
",PSPRFSAW,,,,,PSAFE,,15,15,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/b9086cd8c0f24843a415cb27c3ff0faf?v=f854011b | https://playsummit.sitecoresandbox.cloud/api/public/content/8370c37d40094958aff80f48fa614e36?v=1454e4a5,,,,Robin Fitness,,,,,,,,,,,,,,,,,,,,
PSPRRTGWB,Run Right Through Grip Water Bottles,/shop/products/run-right-through-grip-water-bottles,https://playsummit.sitecoresandbox.cloud/api/public/content/fa35882bc57048919579f3d52acd1897?v=7efd992c,"Run Right Through Grip Water Bottles - Two 350ml lightweight drink containers in each pack so you always have a spare, or run with two at the same time, one in each hand perfectly balanced.","Hydration on the Move - Ergonomic and designed to be easy to drink from whilst you are running or moving.
Non-toxic BPA free plastic - Food grade material with no nasties - also dishwasher Safe for easy cleaning (top shelf only) and convenience.
Ergonomic sports grip - Easy to hold when jogging, hiking, working out in the gym, at home, or absolutely anywhere to stay hydrated.
Compact and lightweight - Each bottle holds 350ml of liquid, is slimline in design so easy to store and easy to carry.",PSPRRTGWB,,,,,PSARA|PSAFA|PSAHE,,25,25,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/a85dd9545b1c443ba7d0529f28fa9190?v=490c31c9,,,,Run Right Through,,,,,,,,,,,,,,,,,,,,
PSPRRTEKS,Run Right Through Elastic Knee Support,/shop/products/run-right-through-elastic-knee-support,https://playsummit.sitecoresandbox.cloud/api/public/content/8f0563b7f91b4a9999d746881617e325?v=c379e94d,The graduated compression of the elastic knee support offers improved fit and support for your daily training needs!,"Specifically designed with a seamless circular knit it provides compressive support to the knee, helping to relieve symptoms of arthritis, bursitis, and tendinitis. Made from thinner material than neoprene, whilst still providing a high level of support this Ultimate Compression Knee support is ideal for anyone who doesn&rsquo;t want the bulk or heat generation of neoprene. It is also perfect if you have an allergy to neoprene or latex. (Contains natural rubber latex: may cause an allergic reaction in some users)

The compressive four-way stretch of the material offers&nbsp;support&nbsp;to the areas that need it the most, mimicking the support and action planes of key ligaments and tendons to reinforce them. The compression technology also stimulates blood flow, preventing the build-up of lactic acid which reduces the risk of cramps and stiffness whilst also working to improve recovery and rehabilitation.",PSPRRTEKS,,,,,PSARA|PSAFA,,150,150,,,,,,,,,,,,,,,Run Right Through,,,,,,,,,,,,,,,,,,,,
PSPRRTCB,Run Right Through Camel Back,/shop/products/run-right-through-camel-back,https://playsummit.sitecoresandbox.cloud/api/public/content/76aef8c93e84486c83461ff652049dac?v=0d827e15,"This hydration pack is designed for aerodynamic performance, making it ideal for road runners and cyclists who enjoy speed and efficiency and want to go light and minimalist.","Specs
Capacity: 300 cu. in., 5 L.
Weight: 8 oz.
Hydration capacity: 70 oz.
Fits torso: 15&quot;-21&quot;.


Construction
Made from lightweight and durable materials.
Air Support&trade; light back panel is designed with body mapping technology for ventilation and comfort.
Lightweight, breathable ventilated harness helps keep you cool.
Integrated tool organization .
Adjustable sternum strap for a custom fit.
BPA-, BPS- and BPF-free.

Additional Features
Secure, zippered pocket to store your keys and phone.
Stretch overflow pocket keeps an extra layer handy.
Reflectivity for low light safety.
Includes helmet carry and light loop.
70 oz. Crux reservoir with Quicklink&trade; disconnect.
Tube trap management keeps your drinking&nbsp;tube secure and accessible when you need it.
<li>Elastic pump loop.</li>
<li>Imported.</li>",PSPRRTCB,,,,,PSARA|PSACE,,50,50,,,,,,,,,,,,,,,Run Right Through,,,,,,,,,,,,,,,,,,,,
PSPSSB,Striva Smart Band,/shop/products/striva-smart-band,https://playsummit.sitecoresandbox.cloud/api/public/content/97136c29b4f5486cb7103992f93f7853?v=f15c2214,"The Striva Smart band tracks key vitals such as temperature, heart rate, and blood oxygenation to detect potential Covid-19 symptoms and identify high-risk individuals allowing employers and healthcare professionals to intervene early and apply the appropriate measures to protect them and the rest of the population.","Metrics:
- Blood Oxygenation
- Body Temperature
- Heart Rate
- Sleep
- Activity (Pedometer and sport modes)

Features:
- Bluetooth connectivity</p>
- Efficient power usage (5-7 days of usage)
- Dedicated companion app (Android and iOS)
- IP67 splash proof capability
",PSPSSB,,,,,PSEWA|PSARE|PSAFE|PSACE,,45,45,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/8ef24e9de543416d92296d0a4a2f28d3?v=8a9bdfff | https://playsummit.sitecoresandbox.cloud/api/public/content/595f25a5fb83403fae093535e0092f5c?v=c3520b48 | https://playsummit.sitecoresandbox.cloud/api/public/content/7d2168e0c0734f95b40c500aef894668?v=286e5c11,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSBPH,Striva Bike Phone Holder,/shop/products/striva-bike-phone-holder,https://playsummit.sitecoresandbox.cloud/api/public/content/3d25206c39d44d3db97dd60561a64434?v=068f237e,"The unique design of this mount will grip the phone tightly even on bumpy roads, preventing it from falling off while riding.","Universal bicycle phone holder is compatible with 4.7-6.8 inches GPS devices, such as Apple iPhone 13 Mini, iPhone 13, iPhone 13 Pro, iPhone 13 Pro Max, iPhone 12 Mini, 12, 12 Pro, 12 Pro Max, iPhone 11, 11 Pro, 11 Pro Max, Xs, Xs Max, XR, X, 8, 7, 7 Plus, Huawei P30 Pro 10 Pro P20 P10, Samsung Galaxy S10 + S10 S9 + S9 S8 S8 + S7 S6, Note 9 8 7 6, LG, HTC, Sony, Nokia, Nexus, other smart phones. Note: Please make sure that the thickness of your device is less than 15 mm.
",PSPSBPH,,,,,PSACE,,24.95,24.95,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSEBS,Striva Ergonomic Bike Seat,/shop/products/striva-ergonomic-bike-seat,https://playsummit.sitecoresandbox.cloud/api/public/content/67096bae775645f3a01ad6d5aaf19feb?v=a0c6d589,The adaptive saddle padding is crafted by carbon using its revolutionary digital light synthesis technology. ,"<table id=""productDetails_techSpec_section_1"" role=""presentation"">
	<tbody>
		<tr>
			<th>Color</th>
			<td>&lrm;Black</td>
		</tr>
		<tr>
			<th>Size</th>
			<td>&lrm;One Size</td>
		</tr>
		<tr>
			<th>Material type</th>
			<td>&lrm;Leather</td>
		</tr>
		<tr>
			<th>Batteries included?</th>
			<td>&lrm;No</td>
		</tr>
		<tr>
			<th>Product Dimensions</th>
			<td>&lrm;35.56 x 17.78 x 7.62 cm; 453.59 Grams</td>
		</tr>
	</tbody>
</table>
",PSPSEBS,,,,,PSACEM,,119.99,119.99,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/ab45a388605a4cd1b692bbfe42b0f485?v=d7af4dad | https://playsummit.sitecoresandbox.cloud/api/public/content/cee461625232478e9476ec07d24b101e?v=87fcd39e,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSBBC,Striva Black Bicycle Cassette,/shop/products/striva-black-bicycle-cassette,https://playsummit.sitecoresandbox.cloud/api/public/content/bb536ede650f485db12609a04bc2b028?v=034d9a60,"The black bicycle cassette is made of steel. Regarding the speed change performance, we specially designed the tooth profile and adopted a narrow and wide tooth profile design to prevent the chain from falling when the pedal is stepped on. The tight transmission ratio can use energy more efficiently through finer tempo control and can be easily installed without modification of the rear derailleur.","<p><strong>Features</strong><br />
- Color: Black.<br />
- Material: Steel.<br />
- Package Size: 7.87x7.87x2.75inch.<br />
- Number of teeth: 11-13-16-20-24-28-32-36-40T<br />
The silver surface of the bicycle flywheel has not changed color. The silver black surface looks exquisite and gives you a luxurious feeling.<br />
<br />
<strong>Package Including</strong><br />
1 * Bicycle cassette</p>
",PSPSBBC,,,,,PSACEM,,50,50,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSBABW,Striva Black and Alloy Bicycle Wheel,/shop/products/striva-black-and-alloy-bicycle-wheel,https://playsummit.sitecoresandbox.cloud/api/public/content/aed3a4fb52a44bb38452e12a288a109c?v=d94971a1,"The Black and alloy bicycle wheels are leaders in the cycle industry. Every wheel is built to the same exacting standards as our Pro-build range, by hand, here in Nottingham. Since 2008 we have built on our exclusive relationship with Mach 1 rims, who continue to manufacture the highest quality rims and are leading the way graphically. Suitable replacement for most 26-inch wheeled bikes. Made of alloy. Measures 26-inch diameter by 1.75-inch width.","<ul>
	<li>Raleigh Tru-build Wheels rear wheel;</li>
	<li>Suitable replacement for most 26-inch wheeled bikes;</li>
	<li>Made of alloy;</li>
	<li>Available in silver color;</li>
	<li>Measures 26-inch diameter by 1.75-inch width;</li>
</ul>
",PSPSBABW,,,,,PSACEM,,60,60,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSBL,Striva Break Levers,/shop/products/striva-break-levers,https://playsummit.sitecoresandbox.cloud/api/public/content/ca5f485912644594b07ae7a746c38ba9?v=35972e38,"The Striva Brake levers fit installed on 22mm/0.87inch diameter handlebar, suitable for many kinds of bicycles 100% Satisfaction Guarantee!","Striva Brake Levers are designed to be the ultimate performance upgrade for your bike. With a simple, clean, and ergonomic design, the Striva Brake Lever will help any rider get more out of their ride. They are compatible with most standard brake levers on the market today and are easy to install.",PSPSBL,,,,,PSACEM,,89.99,89.99,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSRG,Striva Rear Gearshift,/shop/products/striva-rear-gearshift,https://playsummit.sitecoresandbox.cloud/api/public/content/1f7dca5fa405459a8527a841cc89e9a6?v=9fb6a906,Compatible with 11T min. top sprocket 28T max low sprocket. Total capacity: 33T. SMARTCAGE (11/13T).,"<table id=""productDetails_techSpec_section_1"" role=""presentation"">
	<tbody>
		<tr>
			<th>Color</th>
			<td>&lrm;Black</td>
		</tr>
		<tr>
			<th>Style</th>
			<td>&lrm;Direct Mount Rear Derailleur</td>
		</tr>
		<tr>
			<th>Number of speeds</th>
			<td>&lrm;7</td>
		</tr>
		<tr>
			<th>Usage</th>
			<td>&lrm;Cycling, Mountain, Road, Youth</td>
		</tr>
		<tr>
			<th>Batteries included?</th>
			<td>&lrm;No</td>
		</tr>
		<tr>
			<th>Item model number</th>
			<td>&lrm;RDA070D</td>
		</tr>
		<tr>
			<th>Package Dimensions</th>
			<td>&lrm;13.9 x 13.5 x 8.2 cm; 380 Grams</td>
		</tr>
	</tbody>
</table>
",PSPSRG,,,,,PSACEM,,119.99,119.99,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSCBP,Striva Classic Bike Paddles,/shop/products/striva-classic-bike-paddles,https://playsummit.sitecoresandbox.cloud/api/public/content/a31bf4cff12c4d2a8d829dccf5885175?v=2babdfd0,"Cyclists and experienced cyclists may have problems climbing or pedaling. In addition, the bicycle pedals are prone to breakage. Our product can solve your difficulties perfectly!","Specifications:
Material: aluminum alloy
Weight: 185g (one pedal)
Size: 4.61 * 3.94 * 0.8 inches, Axle: 9/16 
Pin: 16 pins each
Construction: bicycle pedals
Application: BMX, MTB, road bike, city bike, etc.
Color: Black

Installation Tips:
Caution during installation: Right and left pedal signs with &quot;L&quot; and &quot;R&quot; on top of the shaft!
1. Distinguish the left and right pedals during installation. Left pedal counterclockwise, otherwise clockwise rotation of the right pedal.
2. First, sight the mounting holes of the crank after tightening them with your hands. Then use the re-tightening tools.
3. If the left and right pedals are installed incorrectly, or if you mount them with tools
when you are not aiming at the mounting holes, you can install it temporarily, but after a few days it can easily fall or fall.

Delivery: 1 pair of bicycle pedals
",PSPSCBP,,,,,PSACEM,,50,50,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSDP,Striva Dropper Post,/shop/products/striva-dropper-post,https://playsummit.sitecoresandbox.cloud/api/public/content/9c9ae68521ec4f1c8379bc2dad6890a7?v=a4909900,Remote dropper seat post with a maximum travel of 100mm. ,"Striva Dropper Seat Post is an innovative remote dropper seat post with a maximum travel of 100mm. It allows you to adjust the seat height effortlessly, by using a paddle that is attached to the handlebar.",PSPSDP,,,,,PSACEM,,145.49,145.49,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/f3b987f5229f4ecfb62e040992770087?v=9651c147,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSSFT,Striva Smart Fitness Tracker,/shop/products/striva-smart-fitness-tracker,https://playsummit.sitecoresandbox.cloud/api/public/content/fb61d88ba91147109496119795169279?v=7127f275,"A smart fitness tracker that helps you improve your workout, achieve your goals and stay motivated.","Striva Smart Fitness Tracker is a wearable device that tracks your body vitals, movement and workout intensity. The tracker syncs with the Striva mobile app to provide users with real-time data on their health. The smart technology in Striva automatically adjusts the intensity of your workout based on your heart rate and makes sure you get the most out of every session!",PSPSSFT,,,,,PSEWA|PSARE|PSAFE|PSACE,,19.95,19.95,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSSS,Striva Smart Sleeve,/shop/products/striva-smart-sleeve,https://playsummit.sitecoresandbox.cloud/api/public/content/0c5cc76a6a5d43d38ef135b4b2ff47ef?v=6a7b3c50,The smart sleeve digitally reads and records your bioindicators.,"The smart sleeve digitally reads and records your bioindicators. You can sync the information via blutooth to your iOS or android device.
",PSPSSS,,,,,PSEWA|PSARE|PSAFE|PSACE,,150,150,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/a554c70c21c54241aa873d90b7be2f30?v=aa2f8395 | https://playsummit.sitecoresandbox.cloud/api/public/content/13aee6af650e4b9faa72311815b92a71?v=7b2a8e40 | https://playsummit.sitecoresandbox.cloud/api/public/content/76e6ef0f81414d63b8ea890e2f5b02df?v=7b770ee2,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSBGPS,Striva Bike GPS,/shop/products/striva-bike-gps,https://playsummit.sitecoresandbox.cloud/api/public/content/27302a436ad64edbbe97b4fce811edc7?v=935eeec2,Advanced GPS bike computer for competing and navigation.,"Striva is a GPS bike computer that helps cyclists to train, compete and navigate. The product consists of two parts: Striva Bike Mount and Striva App. The Striva Bike Mount is a device which allows the user to track his performance on the field. It has its own battery, so it can be used even when there is no internet connection or the phone is not nearby. The data collected by Striva are sent to the mobile app to allow users to track and analyze their performance.",PSPSBGPS,,,,,PSEWS|PSACE,,256.95,256.95,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/ce1264696a124b00a0aa693578bef4de?v=7ecdea7b | https://playsummit.sitecoresandbox.cloud/api/public/content/b9953cf2e83f43b7ba94021e24ecb158?v=d1d3a518,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSSAB,Striva Smart Audio Band,/shop/products/striva-smart-audio-band,https://playsummit.sitecoresandbox.cloud/api/public/content/568aa561689d47639a39808dd61b25fa?v=aabfe457,The smart audio-only band helps you with your workout.,"Striva Smart audio band provides real-time audio coaching for running, cycling, cardio boxing, bodyweight workouts.
",PSPSSAB,,,,,PSEWS|PSARE|PSAFE|PSACE,,150,150,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSBC,Striva Bike Cover,/shop/products/striva-bike-cover,https://playsummit.sitecoresandbox.cloud/api/public/content/06ca7ae061f242e5b78f27e1e103a4a1?v=7a9126c0,The Striva Bike cover will provide excellent indoor and outdoor protection for your bikes,"The Striva Bike cover is the ultimate protection for your bicycle against all the elements.

Whether you store your bicycle inside a garage or in the yard, you want it to stay dry, without dust or scratches and protected against sunlight - that&#39;s what this high-quality 190T Nylon waterproof cover will do for you.<br />

-190T Nylon with PU coating, extremely durable
-Security eyelets at the front, enabling the cover to be locked securely through the bikes front wheel, deterring theft (lock not included).
-Storm strap at the middle, which keeps the cover in place on windy days.
-Elastic hems at the front middle and rear to allow for a nice snug fit under both wheels.
-High-quality drawstring pouch for easy and convenient storage.
-Reflective loops to allow for easy location at night.

Dimensions
Non-stretched size : L 200cm H 100cm W 80cmNote: Please measure your bike prior to purchase to ensure your cover fits",PSPSBC,,,,,PSACE,,15.95,15.95,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/076e1aa55c614dfbbb682509677e1166?v=c863f4e8,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSGS,Striva Gift Set,/shop/products/striva-gift-set,https://playsummit.sitecoresandbox.cloud/api/public/content/d29a3fa5ef1d4c54ba082033f2e9c9f8?v=71e7e7c6,The gift set for all your bike friends.,"Our perfect holiday gift set for your bike&nbsp;friends and relatives contains:
pump
bottle
locking chain
3 bike lights
metal pedals
",PSPSGS,,,,,PSACE,,60,60,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPSCHF,Striva Classic Hardtail Frame,/shop/products/striva-classic-hardtail-frame,https://playsummit.sitecoresandbox.cloud/api/public/content/4099427f1b9e40e3910e1550e142effa?v=062f16cd,The Classic hardtail frame has a good sense of use and long life. Sturdy and durable.,"Feature:
1. The bike front fork frame is made of ultralight carbon fiber material.
2. Has a good sense of use and long life. Sturdy and durable.
3. It has excellent hardness, no deformation, and corrosion resistance.
4. Professional manufacturing, can replace your old or broken bike frame.
5. Comes with seat post clip, tube shaft, and tail hook. A wonderful accessory for every mountain bike.

Specification:
Item Type: Bike Front Fork Frame
Material: Carbon&nbsp;Fiber
Color: As Pictures Shown
Weight: Approx. 3600g/127oz
Taper&nbsp;top&nbsp;pipe size: Approx. 41.8(42mm)/1.7in(top), 52mm/2in(down)Seat Tube Adaptation: Approx. 27.2mm/1.1in seat tube
Bottom Bracket:&nbsp;PF30, 73mm/2.9in
Rear Fork: 148x12mm/5.8x0.5in
29ER: Can be matched with 27.5, 29ER wheelset
Frame distribution: seatpost&nbsp;clip,&nbsp;tube&nbsp;shaft, and tailhook
(has been installed on the bike frame)",PSPSCHF,,,,,PSACEM,,250,250,,,,,,,,,,,,,,,Striva,,,,,,,,,,,,,,,,,,,,
PSPPSSGB,Pro Staff Sunday Golf Bag,/shop/products/pro-staff-sunday-golf-bag,https://playsummit.sitecoresandbox.cloud/api/public/content/8f344130b75b4d23bfa29a707fe9f45c?v=4e09d037,The most compact golf bag in the world.,"Carry/Sunday bags are the most compact of all golf bags.

They are structure-less and easy to carry.
They can be folded up for easy storage, and on the course, their main function is to carry the bare essentials.

There is a hookup for a golf towel, a single large pocket, and a ball pocket, but that’s about it.

Their lightweight design make the ""Pro Staff Sunday Golf Bag"" great for sneaking in a fast round in the morning before work or if you want to bring your sticks on the road but are tight on storage.",PSPPSSGB,,,,,PSAGA,,1000,1000,,,,,,,,,,,,,,,Pro Staff,,,,,,,,,,,,,,,,,,,,
PSPPSGCS,Pro Staff Golf Clubs Set,/shop/products/pro-staff-golf-clubs-set,https://playsummit.sitecoresandbox.cloud/api/public/content/73d600f41295419785efcec0e56b3547?v=c89011f5,"This set has you covered from tee to green with the confidence you need to make every shot!
","The new ""Pro Staff Golf Iron Clubs Set"" is packed with distance and forgiveness technology to help you hit more accurate shots more easily. This set has you covered from tee to green with the confidence you need to make every shot from the driver, fairway wood, and hybrid on through the irons, wedges, and mallet-shaped putter. It all comes packed in a convenient stand bag so you can carry it down the fairways with ease.

Features:
The lightweight 460cc driver features a larger sweet spot, more forgiveness, and a graphite shaft for longer shots off the tee
Fairway wood with a stainless steel clubhead and graphite shaft promotes faster swing speeds and longer shots
Confidence-inspiring hybrid is a great alternative to long irons for more confidence and versatility in the long game
Irons and wedges with perimeter weighting and progressive sole widths provide improved control
Mallet style putter with alignment aids for more accuracy and stability rolling putts
Lightweight, durable stand bag features five pockets, an additional cooler pocket, backpack-style straps for easy carrying, and a convenient rain hood",PSPPSGCS,,,,,PSAGG,,985,985,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/70b8abb1883c4de7846b47f5188e6ad5?v=be7dd684 | https://playsummit.sitecoresandbox.cloud/api/public/content/6164529d8b574565bf5be6b35bffb983?v=11d5b2aa,,,,Pro Staff,,,,,,,,,,,,,,,,,,,,
PSPSCMEKGM,Sydney Cummings' Mobile EKG Monitor,/shop/products/sydney-cummings-mobile-ekg-monitor,https://playsummit.sitecoresandbox.cloud/api/public/content/7385f83966764640a1fc91b965fe6465?v=141c35a6,The Sydney Cummings Mobile EKG Monitor is one of the most personal and practical smart EKG monitors on the market. It works with your iPhones or smartphones and thanks to its super small design it fits in your pocket. The EKG monitor measures your heart rate.,"The power is in your hands when it comes to your heart health thanks to the Sydney Cummings Mobile EKG Monitor. This innovative device pairs with just about any smartphone to give you almost instant EKG results.
Personal digital EKG device

Using your fingertips to capture medical-grade EKG in 30 seconds
Track EKG recordings and interpretations between doctor visits
Track multiple risk factors (EKG, blood pressure, activity, weight) in a single platform
Create a personal heart profile with artificial intelligence technology
Capture heart rate and symptoms such as irregular heartbeat, Atrial fibrillation, and more
Mobile EKG and algorithms with 98% sensitivity and 97% specificity for instant detection of AF
Single-lead rhythm strip comparable to Lead 1 of standard EKG machines, and is the most clinically-validated mobile EKG solution available
State and record symptoms while taking EKG;
Store your most recent EKG recording and analysis
Share results with your doctor
AliveCor is HIPAA compliant
1 Year Warranty
3V CR2016 coin cell battery
Basic app service included
Phone not included
Compatible with iOs iPhones: 5 through 12, plus iPod Touch 7th Gen, iPad Air, Pro, and Mini; Andriod Devices: Samsung Galaxy S5-S10, Samsung notebooks 5-10, LG Nexus 5, HTC One, Google Pixel and Pixel XL 1-5
Unlock comprehensive control over your heart health with a 30-day trial to our Premium service which gives you access to:

Unlimited EKG cloud storage and history
Monthly printed summary report of all the EKG&rsquo;s taken in a 30 day period
Blood Pressure Monitoring
Weight tracking and medication information
Heart Health Journal that integrates with Google Fit or Apple Health Apps",PSPSCMEKGM,,,,,PSEWH,,50,50,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/c8bd85910acd425cb76cad38babc31a2?v=df9ab66d,,,,Sydney Cummings,,,,,,,,,,,,,,,,,,,,
PSPSCW,Sydney Cummings' Watch,/shop/products/sydney-cummings-watch,https://playsummit.sitecoresandbox.cloud/api/public/content/c29fe17e667c4a8f88f9f94f211d383b?v=238f949f,"A highly functional, durable, and water-resistant watch. This sports watch is easily legible, somewhat shockproof, and very resistant to scratches and physical contact.","A rugged, water-resistant wristwatch that includes features such as an alarm, stopwatch, compass, heart rate monitor, tachymeter (rotating bezel for calculating speed), thermometer, and tide indicator (for divers).
",PSPSCW,,,,,PSEWA|PSARE|PSAFE|PSACE,,450,450,,,,,,,,,,,https://playsummit.sitecoresandbox.cloud/api/public/content/7337d0cbc396490fb9d1af1cac3dbef3?v=992710ea | https://playsummit.sitecoresandbox.cloud/api/public/content/8c35282215404100a5b8bdb9ed70da71?v=c9f1c61b,,,,Sydney Cummings,,,,,,,,,,,,,,,,,,,,
